0,1,2,3,4
10.770329614269007,0.66,0.6061,0.2537,0.83
6.782329983125268,0.66,0.6212,0.2985,0.69
5.0,0.66,0.6212,0.2537,0.61
3.1622776601683795,0.64,0.6212,0.2985,0.57
2.449489742783178,0.62,0.6212,0.2985,0.57
2.449489742783178,0.62,0.6212,0.2537,0.53
5.291502622129181,0.6,0.6212,0.2239,0.56
11.40175425099138,0.6,0.6061,0.2239,0.6
18.275666882497067,0.62,0.6212,0.2537,0.53
22.045407685048602,0.64,0.6212,0.3582,0.5
14.966629547095765,0.68,0.6364,0.2836,0.47
11.269427669584644,0.7,0.6364,0.2537,0.42
12.165525060596439,0.72,0.6515,0.2239,0.37
14.933184523068078,0.74,0.6515,0.2537,0.35
13.30413469565007,0.76,0.6667,0.3284,0.33
13.341664064126334,0.74,0.6515,0.2836,0.35
13.416407864998739,0.76,0.6667,0.2985,0.33
16.55294535724685,0.76,0.6667,0.1343,0.33
24.392621835300936,0.74,0.6515,0.1343,0.37
24.041630560342615,0.72,0.6515,0.194,0.42
20.0,0.72,0.6515,0.2239,0.39
18.65475810617763,0.7,0.6364,0.2239,0.42
16.15549442140351,0.66,0.6212,0.1343,0.5
13.2664991614216,0.64,0.6212,0.0896,0.57
11.135528725660043,0.64,0.6061,0.2537,0.65
8.94427190999916,0.62,0.5909,0.2239,0.73
4.47213595499958,0.62,0.5909,0.194,0.73
6.164414002968976,0.6,0.5758,0.1642,0.78
2.6457513110645907,0.6,0.5909,0.194,0.73
3.1622776601683795,0.6,0.5909,0.1642,0.73
4.795831523312719,0.6,0.5909,0.1343,0.73
10.954451150103322,0.6,0.5909,0.1045,0.73
16.55294535724685,0.64,0.6061,0.1045,0.65
23.748684174075834,0.64,0.6061,0.2537,0.65
14.38749456993816,0.68,0.6364,0.194,0.54
12.884098726725126,0.66,0.6212,0.1642,0.61
14.491376746189438,0.7,0.6515,0.1343,0.54
15.427248620541512,0.7,0.6515,0.194,0.48
15.716233645501712,0.7,0.6515,0.194,0.54
16.278820596099706,0.7,0.6515,0.194,0.51
15.394804318340652,0.72,0.6515,0.1642,0.45
19.0,0.72,0.6667,0.194,0.51
24.228082879171435,0.74,0.6667,0.2537,0.42
22.271057451320086,0.72,0.6515,0.2239,0.45
19.849433241279208,0.7,0.6364,0.2239,0.45
18.520259177452136,0.7,0.6515,0.2239,0.51
16.15549442140351,0.66,0.6212,0.1045,0.54
14.933184523068078,0.66,0.6212,0.2239,0.57
12.922847983320086,0.64,0.6212,0.1642,0.61
10.488088481701515,0.62,0.6061,0.194,0.65
8.660254037844387,0.6,0.5909,0.1045,0.69
7.615773105863909,0.6,0.5909,0.1343,0.73
5.0990195135927845,0.6,0.5758,0.1343,0.78
4.0,0.6,0.5909,0.0896,0.73
3.1622776601683795,0.58,0.5455,0.0896,0.78
6.082762530298219,0.6,0.5758,0.1642,0.78
7.211102550927978,0.62,0.5909,0.1343,0.73
11.269427669584644,0.66,0.6212,0.1642,0.65
14.89966442575134,0.7,0.6515,0.2239,0.54
17.944358444926362,0.72,0.6667,0.194,0.54
19.8997487421324,0.74,0.6667,0.2239,0.48
21.517434791350013,0.76,0.6818,0.2836,0.43
22.293496809607955,0.76,0.6818,0.2985,0.45
20.808652046684813,0.74,0.6667,0.2985,0.45
20.688160865577203,0.76,0.6818,0.3284,0.45
20.615528128088304,0.76,0.6818,0.2836,0.45
21.79449471770337,0.76,0.6818,0.2239,0.45
20.688160865577203,0.76,0.6818,0.2836,0.45
20.149441679609886,0.74,0.6818,0.194,0.48
17.204650534085253,0.72,0.6667,0.2239,0.51
15.874507866387544,0.7,0.6515,0.2239,0.58
14.177446878757825,0.7,0.6515,0.2836,0.65
12.96148139681572,0.68,0.6364,0.2239,0.61
11.180339887498949,0.66,0.6212,0.2239,0.65
10.099504938362077,0.64,0.6061,0.194,0.69
9.695359714832659,0.64,0.6061,0.2239,0.69
6.855654600401044,0.64,0.6061,0.2239,0.69
3.1622776601683795,0.62,0.5909,0.1642,0.73
3.4641016151377544,0.64,0.6061,0.2239,0.69
4.58257569495584,0.62,0.5909,0.1642,0.73
7.0710678118654755,0.64,0.6061,0.1642,0.73
10.862780491200215,0.68,0.6364,0.2239,0.65
13.564659966250536,0.72,0.6667,0.2239,0.58
17.435595774162696,0.74,0.6818,0.2239,0.6
19.77371993328519,0.76,0.697,0.2836,0.55
20.493901531919196,0.76,0.697,0.2836,0.55
21.72556098240043,0.8,0.7424,0.2985,0.49
20.73644135332772,0.8,0.7424,0.3582,0.49
18.0,0.82,0.7424,0.2985,0.43
17.804493814764857,0.8,0.7273,0.2985,0.46
19.209372712298546,0.8,0.7424,0.3881,0.49
19.748417658131498,0.8,0.7273,0.2985,0.46
19.467922333931785,0.76,0.697,0.2836,0.55
16.186414056238647,0.76,0.7121,0.2537,0.58
14.38749456993816,0.74,0.6818,0.2239,0.62
13.45362404707371,0.72,0.6818,0.2239,0.66
9.643650760992955,0.7,0.6667,0.1343,0.74
7.14142842854285,0.7,0.6667,0.1343,0.74
5.0,0.7,0.6667,0.2239,0.74
3.1622776601683795,0.66,0.6061,0.2239,0.83
2.6457513110645907,0.66,0.6061,0.194,0.78
2.0,0.64,0.5909,0.1642,0.78
4.123105625617661,0.64,0.5909,0.1045,0.78
10.246950765959598,0.64,0.5758,0.1045,0.83
16.64331697709324,0.68,0.6364,0.2239,0.74
18.627936010197157,0.7,0.6515,0.194,0.7
14.247806848775006,0.74,0.697,0.2239,0.67
11.40175425099138,0.76,0.7121,0.194,0.62
11.874342087037917,0.8,0.7576,0.0896,0.55
12.84523257866513,0.8,0.7727,0.194,0.59
12.328828005937952,0.82,0.7879,0.2537,0.56
11.74734012447073,0.82,0.7879,0.3284,0.56
12.806248474865697,0.84,0.803,0.3284,0.53
16.278820596099706,0.84,0.803,0.2836,0.53
23.345235059857504,0.84,0.7879,0.3284,0.49
23.62202362203543,0.82,0.7727,0.3582,0.49
19.949937343260004,0.8,0.7576,0.2239,0.55
17.97220075561143,0.78,0.7424,0.2239,0.59
14.212670403551895,0.74,0.697,0.194,0.66
11.832159566199232,0.76,0.7273,0.2239,0.66
9.539392014169456,0.74,0.697,0.1642,0.66
7.14142842854285,0.74,0.697,0.1045,0.66
3.605551275463989,0.74,0.697,0.1343,0.66
3.605551275463989,0.72,0.6818,0.1642,0.7
1.7320508075688772,0.72,0.6818,0.1642,0.7
2.23606797749979,0.72,0.6818,0.1343,0.7
4.358898943540674,0.7,0.6667,0.1045,0.74
11.575836902790225,0.72,0.697,0.1045,0.74
17.74823934929885,0.74,0.697,0.1642,0.7
20.29778313018444,0.76,0.7273,0.1642,0.7
14.106735979665885,0.8,0.7879,0.1343,0.63
11.874342087037917,0.82,0.7879,0.1642,0.56
11.269427669584644,0.82,0.803,0.0,0.59
12.36931687685298,0.84,0.8182,0.0896,0.56
13.114877048604,0.86,0.8333,0.1045,0.53
12.328828005937952,0.86,0.8182,0.194,0.5
12.569805089976535,0.88,0.8182,0.194,0.44
16.64331697709324,0.9,0.8485,0.2985,0.42
22.64950330581225,0.8,0.803,0.0,0.66
23.021728866442675,0.8,0.803,0.1343,0.66
19.697715603592208,0.76,0.7424,0.194,0.75
16.64331697709324,0.74,0.7273,0.0896,0.74
15.524174696260024,0.74,0.7121,0.1343,0.74
12.489995996796797,0.74,0.7121,0.0,0.74
9.591663046625438,0.72,0.697,0.1642,0.79
6.324555320336759,0.7,0.6667,0.1045,0.84
3.3166247903554,0.7,0.6667,0.0,0.84
3.0,0.7,0.6667,0.0,0.84
2.449489742783178,0.7,0.6667,0.1045,0.84
2.0,0.68,0.6364,0.0,0.83
4.795831523312719,0.68,0.6364,0.1045,0.83
10.770329614269007,0.68,0.6364,0.1045,0.89
17.406895185529212,0.7,0.6667,0.1045,0.84
20.92844953645635,0.74,0.7121,0.0,0.74
14.45683229480096,0.74,0.697,0.0896,0.7
10.488088481701515,0.76,0.7273,0.0,0.7
11.916375287812984,0.8,0.7879,0.0896,0.63
12.206555615733702,0.82,0.803,0.0,0.59
10.954451150103322,0.84,0.8182,0.194,0.56
11.269427669584644,0.86,0.8333,0.2239,0.53
11.74734012447073,0.86,0.8182,0.1642,0.5
15.297058540778355,0.84,0.8182,0.0,0.56
21.330729007701542,0.84,0.8333,0.194,0.59
22.293496809607955,0.84,0.8333,0.2239,0.59
19.544820285692065,0.82,0.8485,0.1642,0.67
17.578395831246947,0.8,0.8333,0.2239,0.75
15.556349186104045,0.8,0.803,0.1642,0.66
13.0,0.78,0.7727,0.2239,0.7
9.9498743710662,0.76,0.7424,0.2537,0.75
6.48074069840786,0.76,0.7424,0.194,0.75
4.58257569495584,0.74,0.7273,0.2239,0.84
2.449489742783178,0.74,0.7273,0.2239,0.84
2.449489742783178,0.74,0.7121,0.1343,0.79
2.0,0.72,0.7121,0.1045,0.84
4.242640687119285,0.72,0.7121,0.1045,0.84
10.816653826391969,0.72,0.7121,0.1045,0.84
16.55294535724685,0.74,0.7273,0.1343,0.84
19.519221295943137,0.76,0.7576,0.1642,0.79
14.142135623730951,0.8,0.8182,0.2537,0.75
8.831760866327848,0.82,0.8636,0.2239,0.71
10.295630140987,0.86,0.8939,0.2985,0.63
11.61895003862225,0.88,0.8939,0.3284,0.56
10.099504938362077,0.88,0.8939,0.2985,0.56
12.12435565298214,0.9,0.8939,0.3582,0.5
11.532562594670797,0.9,0.9242,0.2537,0.53
14.491376746189438,0.92,0.9242,0.2836,0.48
20.346989949375804,0.92,0.9091,0.2985,0.45
19.544820285692065,0.9,0.8939,0.2836,0.5
16.852299546352718,0.86,0.9242,0.2836,0.67
15.394804318340652,0.84,0.8939,0.2239,0.71
15.0,0.82,0.8939,0.2239,0.75
12.206555615733702,0.82,0.8636,0.1642,0.71
10.63014581273465,0.8,0.8182,0.1642,0.71
7.745966692414834,0.82,0.8333,0.1343,0.63
4.898979485566356,0.8,0.7879,0.0,0.63
3.7416573867739413,0.78,0.803,0.1343,0.79
2.6457513110645907,0.78,0.7879,0.1045,0.75
3.605551275463989,0.76,0.7424,0.1045,0.75
4.358898943540674,0.74,0.7121,0.1045,0.79
9.797958971132712,0.76,0.7424,0.0896,0.75
15.874507866387544,0.8,0.803,0.1045,0.66
17.944358444926362,0.84,0.8485,0.1642,0.63
14.422205101855956,0.86,0.8939,0.0896,0.63
10.723805294763608,0.9,0.9242,0.0896,0.53
10.44030650891055,0.9,0.8939,0.1045,0.5
10.723805294763608,0.94,0.9545,0.1642,0.48
11.090536506409418,0.94,0.9848,0.1642,0.51
10.04987562112089,0.96,1.0,0.2985,0.48
11.532562594670797,0.94,0.9848,0.2985,0.51
13.490737563232042,0.9,0.8333,0.2985,0.39
17.4928556845359,0.88,0.8485,0.1045,0.47
16.852299546352718,0.9,0.8182,0.1642,0.37
15.811388300841896,0.86,0.7879,0.1045,0.41
14.560219778561036,0.84,0.8182,0.0,0.56
13.784048752090222,0.82,0.803,0.0896,0.59
12.206555615733702,0.84,0.7879,0.0896,0.49
10.14889156509222,0.8,0.7879,0.194,0.63
10.04987562112089,0.82,0.7879,0.0,0.56
8.366600265340756,0.82,0.7727,0.1045,0.52
7.810249675906654,0.82,0.7727,0.0,0.52
4.69041575982343,0.78,0.7576,0.0896,0.66
3.0,0.76,0.7273,0.1045,0.66
2.6457513110645907,0.76,0.7121,0.1343,0.62
5.0,0.8,0.7424,0.1343,0.52
6.708203932499369,0.8,0.7424,0.1045,0.52
10.44030650891055,0.84,0.7879,0.2537,0.49
11.489125293076057,0.84,0.7879,0.1642,0.49
14.071247279470288,0.86,0.7879,0.2239,0.41
14.696938456699069,0.9,0.8182,0.194,0.37
15.329709716755891,0.92,0.8636,0.1045,0.37
15.652475842498529,0.94,0.8788,0.1642,0.38
15.362291495737216,0.92,0.8939,0.0,0.42
14.66287829861518,0.94,0.8788,0.0,0.38
14.866068747318506,0.94,0.8788,0.1343,0.38
14.035668847618199,0.94,0.8788,0.1343,0.38
14.0,0.92,0.8788,0.2239,0.4
14.730919862656235,0.82,0.803,0.1343,0.59
12.041594578792296,0.82,0.803,0.2239,0.59
12.409673645990857,0.82,0.803,0.2239,0.59
11.180339887498949,0.8,0.7727,0.194,0.59
10.198039027185569,0.8,0.7727,0.1045,0.59
10.908712114635714,0.8,0.7727,0.1045,0.59
9.797958971132712,0.78,0.7576,0.1045,0.66
7.745966692414834,0.8,0.7879,0.0896,0.63
6.082762530298219,0.8,0.7879,0.0896,0.63
2.449489742783178,0.78,0.7576,0.1045,0.66
2.8284271247461903,0.78,0.7576,0.0896,0.66
4.69041575982343,0.8,0.7879,0.0896,0.63
5.916079783099616,0.8,0.7727,0.1343,0.59
10.198039027185569,0.82,0.7879,0.2836,0.56
12.409673645990857,0.82,0.7879,0.3881,0.56
15.033296378372908,0.86,0.8182,0.3284,0.5
15.588457268119896,0.84,0.803,0.2537,0.53
15.684387141358123,0.9,0.8636,0.1642,0.45
15.874507866387544,0.86,0.803,0.2239,0.47
16.822603841260722,0.86,0.8182,0.2836,0.5
15.427248620541512,0.9,0.8485,0.2537,0.42
15.7797338380595,0.9,0.8485,0.2537,0.42
15.7797338380595,0.9,0.8333,0.1045,0.39
15.588457268119896,0.88,0.8182,0.1642,0.42
15.491933384829668,0.86,0.803,0.1642,0.47
13.96424004376894,0.84,0.7879,0.1642,0.49
12.36931687685298,0.8,0.7879,0.1343,0.63
9.899494936611665,0.78,0.7576,0.0,0.66
7.0710678118654755,0.76,0.7273,0.0896,0.7
5.830951894845301,0.76,0.7273,0.0,0.7
3.4641016151377544,0.76,0.7424,0.0896,0.75
2.449489742783178,0.74,0.7121,0.0896,0.79
2.0,0.74,0.7121,0.0,0.79
2.449489742783178,0.72,0.7121,0.0896,0.84
4.898979485566356,0.72,0.7121,0.0896,0.84
10.344080432788601,0.72,0.7121,0.0896,0.84
16.64331697709324,0.74,0.7121,0.0,0.79
19.672315572906,0.76,0.7424,0.0,0.75
11.61895003862225,0.8,0.803,0.0,0.66
9.16515138991168,0.82,0.803,0.0,0.59
10.344080432788601,0.84,0.8333,0.194,0.59
8.18535277187245,0.84,0.8333,0.194,0.59
8.831760866327848,0.74,0.7121,0.1343,0.74
9.486832980505138,0.72,0.697,0.194,0.79
10.583005244258363,0.7,0.6667,0.3881,0.84
14.071247279470288,0.7,0.6667,0.2239,0.84
22.02271554554524,0.72,0.697,0.0,0.74
23.08679276123039,0.74,0.7121,0.0896,0.74
19.6468827043885,0.74,0.697,0.0896,0.7
17.378147196982766,0.72,0.697,0.1343,0.74
13.92838827718412,0.7,0.6667,0.0,0.84
11.180339887498949,0.7,0.6667,0.0,0.84
9.327379053088816,0.7,0.6667,0.0896,0.84
5.291502622129181,0.7,0.6667,0.1045,0.79
3.4641016151377544,0.7,0.6667,0.1045,0.79
2.6457513110645907,0.68,0.6364,0.1045,0.89
2.0,0.68,0.6364,0.1343,0.89
2.449489742783178,0.68,0.6364,0.1642,0.88
5.196152422706632,0.66,0.5909,0.0896,0.89
10.488088481701515,0.68,0.6364,0.2239,0.83
17.832554500127006,0.72,0.6818,0.2836,0.66
20.591260281974,0.74,0.6818,0.194,0.55
13.674794331177344,0.76,0.6818,0.2239,0.4
11.74734012447073,0.8,0.697,0.2239,0.31
12.288205727444508,0.82,0.7121,0.0,0.3
12.12435565298214,0.84,0.7273,0.0,0.28
13.490737563232042,0.84,0.7273,0.2985,0.32
12.12435565298214,0.86,0.7424,0.2836,0.3
12.767145334803704,0.88,0.7576,0.3284,0.28
15.937377450509228,0.86,0.7576,0.2836,0.36
23.173260452512935,0.86,0.7576,0.3582,0.36
23.366642891095847,0.84,0.7424,0.3881,0.39
19.949937343260004,0.82,0.7424,0.2985,0.43
17.029386365926403,0.8,0.7273,0.2537,0.46
16.34013463836819,0.78,0.7121,0.2239,0.49
12.569805089976535,0.76,0.697,0.1343,0.55
9.433981132056603,0.76,0.7121,0.1045,0.58
6.708203932499369,0.78,0.7121,0.1642,0.52
3.1622776601683795,0.78,0.7121,0.194,0.49
2.449489742783178,0.76,0.697,0.2985,0.52
2.0,0.72,0.6667,0.1642,0.58
2.0,0.72,0.6667,0.194,0.51
4.242640687119285,0.7,0.6515,0.2836,0.54
11.090536506409418,0.7,0.6515,0.2239,0.54
18.627936010197157,0.72,0.6667,0.2537,0.48
20.808652046684813,0.74,0.6667,0.2537,0.42
14.696938456699069,0.76,0.6667,0.2537,0.35
10.677078252031311,0.78,0.6818,0.0,0.33
11.661903789690601,0.8,0.697,0.0,0.31
13.0,0.82,0.7121,0.2836,0.3
13.416407864998739,0.84,0.7273,0.3582,0.3
11.269427669584644,0.84,0.7273,0.2239,0.28
11.832159566199232,0.86,0.7424,0.2537,0.26
16.3707055437449,0.86,0.7273,0.1642,0.25
23.916521486202797,0.84,0.7121,0.2239,0.26
23.259406699226016,0.82,0.7121,0.1045,0.28
19.364916731037084,0.8,0.697,0.0896,0.29
17.146428199482248,0.76,0.6818,0.2239,0.45
15.652475842498529,0.74,0.6667,0.1045,0.48
13.416407864998739,0.72,0.6667,0.0,0.48
10.44030650891055,0.74,0.6667,0.0896,0.45
6.708203932499369,0.7,0.6515,0.1343,0.51
5.385164807134504,0.72,0.6667,0.0,0.51
2.6457513110645907,0.72,0.6667,0.1045,0.54
2.23606797749979,0.72,0.6667,0.0,0.54
2.449489742783178,0.7,0.6515,0.1045,0.61
5.196152422706632,0.7,0.6515,0.1045,0.65
10.770329614269007,0.7,0.6515,0.0896,0.7
17.46424919657298,0.72,0.6818,0.1642,0.7
21.354156504062622,0.74,0.697,0.1642,0.66
14.491376746189438,0.78,0.7424,0.194,0.59
10.770329614269007,0.8,0.7576,0.2836,0.55
12.409673645990857,0.84,0.8182,0.2836,0.56
13.638181696985855,0.84,0.803,0.2537,0.53
12.328828005937952,0.86,0.803,0.2537,0.47
11.74734012447073,0.84,0.7879,0.2537,0.49
12.083045973594572,0.86,0.8182,0.194,0.5
16.0,0.86,0.803,0.1642,0.47
21.633307652783937,0.84,0.803,0.194,0.53
21.97726097583591,0.84,0.8182,0.2239,0.56
17.944358444926362,0.82,0.803,0.194,0.59
16.431676725154983,0.8,0.7879,0.194,0.63
14.0,0.78,0.7576,0.2836,0.66
13.19090595827292,0.76,0.7273,0.2537,0.7
11.090536506409418,0.76,0.7424,0.194,0.75
7.54983443527075,0.74,0.7121,0.1642,0.79
5.830951894845301,0.74,0.7121,0.1343,0.79
3.605551275463989,0.74,0.7121,0.0,0.79
3.3166247903554,0.74,0.7121,0.0,0.79
2.449489742783178,0.72,0.7121,0.1343,0.84
5.196152422706632,0.72,0.7121,0.0,0.84
9.486832980505138,0.72,0.7121,0.0,0.84
15.937377450509228,0.74,0.7121,0.0896,0.79
19.595917942265423,0.76,0.7727,0.0,0.77
13.379088160259652,0.86,0.803,0.2537,0.47
10.295630140987,0.9,0.8485,0.2836,0.42
12.68857754044952,0.92,0.8788,0.2985,0.4
11.61895003862225,0.96,0.8636,0.2836,0.31
12.489995996796797,0.94,0.8333,0.0,0.31
12.165525060596439,0.96,0.8636,0.2239,0.3
13.0,0.96,0.8636,0.2537,0.3
15.264337522473747,0.96,0.8636,0.3881,0.3
20.518284528683193,0.96,0.8636,0.2985,0.3
19.026297590440446,0.92,0.8636,0.3284,0.37
15.524174696260024,0.9,0.8485,0.2239,0.42
14.352700094407323,0.86,0.7879,0.3284,0.41
12.767145334803704,0.82,0.7576,0.1642,0.46
13.19090595827292,0.8,0.7424,0.2239,0.49
10.770329614269007,0.78,0.7121,0.1045,0.52
11.532562594670797,0.76,0.697,0.194,0.55
9.486832980505138,0.76,0.697,0.0896,0.55
6.48074069840786,0.76,0.697,0.1045,0.55
6.557438524302,0.74,0.6818,0.1642,0.62
3.1622776601683795,0.72,0.6818,0.1642,0.66
3.605551275463989,0.72,0.6818,0.2836,0.7
4.898979485566356,0.72,0.6818,0.2985,0.7
6.48074069840786,0.76,0.7273,0.194,0.66
10.677078252031311,0.78,0.7424,0.2239,0.59
13.19090595827292,0.82,0.7576,0.2985,0.46
16.15549442140351,0.82,0.7424,0.2985,0.41
17.804493814764857,0.84,0.7424,0.194,0.36
18.466185312619388,0.84,0.7273,0.1642,0.32
17.549928774784245,0.88,0.7576,0.0,0.29
17.46424919657298,0.9,0.7879,0.0,0.29
17.378147196982766,0.9,0.803,0.1343,0.31
17.378147196982766,0.9,0.7879,0.2239,0.27
17.378147196982766,0.9,0.7879,0.1045,0.29
17.291616465790582,0.88,0.7576,0.194,0.28
16.0,0.74,0.6515,0.2239,0.33
14.352700094407323,0.82,0.7424,0.1343,0.43
14.317821063276353,0.8,0.7424,0.1642,0.49
14.45683229480096,0.78,0.7121,0.1045,0.52
13.30413469565007,0.76,0.697,0.0896,0.55
10.63014581273465,0.76,0.697,0.0896,0.55
8.888194417315589,0.74,0.6818,0.0896,0.62
8.18535277187245,0.74,0.697,0.0896,0.66
7.0710678118654755,0.74,0.697,0.0,0.66
3.605551275463989,0.72,0.6818,0.0,0.7
2.8284271247461903,0.72,0.6818,0.0,0.69
3.605551275463989,0.74,0.697,0.0,0.7
6.708203932499369,0.74,0.6818,0.1343,0.58
11.916375287812984,0.76,0.697,0.2239,0.55
13.527749258468683,0.8,0.7424,0.0,0.49
15.937377450509228,0.84,0.7424,0.1642,0.36
16.583123951777,0.86,0.7424,0.1642,0.28
18.384776310850235,0.9,0.7727,0.194,0.25
17.146428199482248,0.9,0.7727,0.1343,0.24
18.05547008526779,0.9,0.7727,0.1642,0.24
17.11724276862369,0.92,0.7727,0.2985,0.18
17.4928556845359,0.92,0.7727,0.2836,0.17
17.88854381999832,0.92,0.7727,0.1642,0.16
17.435595774162696,0.86,0.7879,0.2836,0.41
16.55294535724685,0.8,0.7576,0.3284,0.55
16.583123951777,0.8,0.7576,0.3284,0.55
12.806248474865697,0.78,0.7424,0.2985,0.59
9.797958971132712,0.74,0.697,0.2985,0.7
8.366600265340756,0.74,0.697,0.2239,0.66
5.385164807134504,0.72,0.6818,0.2239,0.7
4.123105625617661,0.72,0.697,0.194,0.74
3.3166247903554,0.7,0.6667,0.1045,0.74
2.0,0.7,0.6667,0.1642,0.79
2.0,0.66,0.6061,0.1343,0.83
5.0990195135927845,0.66,0.6061,0.1045,0.83
10.0,0.66,0.6061,0.0896,0.83
16.792855623746664,0.74,0.6818,0.0,0.62
19.544820285692065,0.8,0.7273,0.194,0.43
12.884098726725126,0.82,0.7424,0.0,0.41
9.848857801796104,0.86,0.7576,0.1642,0.36
10.908712114635714,0.88,0.7727,0.1642,0.32
12.96148139681572,0.9,0.803,0.2537,0.33
12.24744871391589,0.9,0.803,0.2985,0.31
11.090536506409418,0.92,0.8182,0.194,0.29
11.357816691600547,0.9,0.7879,0.0,0.27
15.198684153570664,0.9,0.7879,0.0,0.27
22.67156809750927,0.76,0.6818,0.2985,0.45
23.302360395462088,0.78,0.697,0.194,0.43
20.322401432901575,0.74,0.6667,0.2239,0.51
17.46424919657298,0.72,0.6818,0.2239,0.62
14.832396974191326,0.7,0.6515,0.2537,0.7
11.704699910719626,0.7,0.6515,0.0896,0.7
9.797958971132712,0.68,0.6364,0.194,0.74
5.385164807134504,0.66,0.6212,0.0,0.74
3.4641016151377544,0.66,0.6212,0.1045,0.74
2.8284271247461903,0.68,0.6364,0.0,0.69
2.23606797749979,0.66,0.6212,0.194,0.74
3.1622776601683795,0.66,0.6212,0.1045,0.74
4.58257569495584,0.66,0.6212,0.1343,0.74
10.816653826391969,0.68,0.6364,0.1045,0.69
18.303005217723125,0.72,0.6667,0.2836,0.61
20.85665361461421,0.74,0.6818,0.2836,0.58
14.594519519326424,0.78,0.697,0.2985,0.46
11.832159566199232,0.82,0.7273,0.2985,0.36
11.313708498984761,0.84,0.7273,0.4179,0.32
12.529964086141668,0.86,0.7424,0.2836,0.3
14.247806848775006,0.86,0.7424,0.2239,0.3
12.609520212918492,0.9,0.7727,0.2836,0.25
12.96148139681572,0.9,0.7727,0.2836,0.25
16.55294535724685,0.9,0.7727,0.2836,0.25
23.57965224510319,0.9,0.7879,0.1343,0.27
23.57965224510319,0.86,0.7576,0.194,0.34
21.307275752662516,0.86,0.7576,0.2239,0.36
16.97056274847714,0.82,0.7576,0.2537,0.46
15.937377450509228,0.8,0.7424,0.2239,0.52
13.820274961085254,0.78,0.7424,0.1642,0.59
11.489125293076057,0.8,0.7424,0.1642,0.49
6.557438524302,0.8,0.7424,0.1642,0.49
4.0,0.78,0.7121,0.1642,0.52
3.3166247903554,0.78,0.7121,0.1642,0.49
2.0,0.76,0.697,0.0896,0.55
2.6457513110645907,0.76,0.697,0.1642,0.52
4.898979485566356,0.76,0.697,0.0896,0.55
10.488088481701515,0.72,0.6818,0.4925,0.66
16.46207763315433,0.74,0.6667,0.2239,0.51
20.904544960366874,0.74,0.6667,0.1642,0.51
13.96424004376894,0.74,0.6818,0.194,0.55
8.246211251235321,0.74,0.6818,0.0896,0.58
11.045361017187261,0.74,0.6818,0.1045,0.58
12.68857754044952,0.76,0.697,0.1343,0.55
12.0,0.76,0.7121,0.2239,0.58
12.12435565298214,0.76,0.7121,0.2239,0.58
10.862780491200215,0.7,0.6667,0.1343,0.79
12.24744871391589,0.68,0.6364,0.0,0.79
20.615528128088304,0.7,0.6667,0.0,0.79
22.181073012818835,0.7,0.6667,0.0,0.84
17.916472867168917,0.7,0.6667,0.0,0.84
9.327379053088816,0.7,0.6667,0.1045,0.84
9.38083151964686,0.68,0.6364,0.1343,0.89
8.774964387392123,0.68,0.6364,0.1045,0.89
7.483314773547883,0.68,0.6364,0.0896,0.89
4.123105625617661,0.68,0.6364,0.0896,0.89
4.123105625617661,0.66,0.5909,0.0896,0.94
2.6457513110645907,0.66,0.5909,0.0896,0.94
1.7320508075688772,0.66,0.5909,0.0896,0.94
2.6457513110645907,0.68,0.6364,0.0,0.89
4.47213595499958,0.68,0.6364,0.0,0.89
9.848857801796104,0.68,0.6364,0.2985,0.89
16.792855623746664,0.68,0.6364,0.2985,0.89
19.949937343260004,0.7,0.6515,0.3582,0.82
13.674794331177344,0.72,0.697,0.3284,0.74
10.63014581273465,0.72,0.6667,0.2985,0.71
12.206555615733702,0.74,0.697,0.2239,0.66
14.317821063276353,0.76,0.7121,0.2239,0.62
14.317821063276353,0.76,0.7121,0.0,0.58
12.922847983320086,0.8,0.7576,0.1642,0.55
12.84523257866513,0.8,0.7576,0.2537,0.55
17.029386365926403,0.76,0.7121,0.3284,0.62
23.558437978779494,0.76,0.7121,0.3284,0.62
22.869193252058544,0.7,0.6667,0.2985,0.74
19.131126469708992,0.7,0.6667,0.2836,0.74
16.911534525287763,0.7,0.6667,0.194,0.74
14.52583904633395,0.7,0.6667,0.194,0.74
13.19090595827292,0.68,0.6364,0.194,0.74
11.489125293076057,0.66,0.6212,0.1045,0.74
7.3484692283495345,0.66,0.6212,0.1045,0.74
4.358898943540674,0.64,0.5909,0.0896,0.78
4.358898943540674,0.66,0.6212,0.0,0.69
2.449489742783178,0.64,0.5909,0.0896,0.78
2.6457513110645907,0.64,0.5909,0.1343,0.78
4.0,0.64,0.5909,0.0896,0.78
10.04987562112089,0.64,0.5909,0.1343,0.78
16.431676725154983,0.66,0.6061,0.1343,0.78
21.307275752662516,0.7,0.6515,0.2239,0.65
15.033296378372908,0.72,0.6667,0.1045,0.58
12.767145334803704,0.74,0.6818,0.1343,0.55
12.12435565298214,0.76,0.697,0.2537,0.52
14.696938456699069,0.76,0.697,0.2537,0.52
14.2828568570857,0.78,0.7121,0.2537,0.52
15.652475842498529,0.78,0.7121,0.2537,0.52
14.491376746189438,0.76,0.697,0.2537,0.55
18.16590212458495,0.8,0.7424,0.2537,0.49
23.45207879911715,0.78,0.7121,0.2985,0.49
21.587033144922902,0.76,0.697,0.2537,0.52
19.28730152198591,0.74,0.6818,0.2537,0.55
