0,1,2,3,4
6.082762530298219,0.28,0.2576,0.3284,0.93
5.0,0.3,0.2879,0.2836,1.0
3.0,0.32,0.303,0.2537,0.93
2.8284271247461903,0.32,0.303,0.2239,0.93
1.7320508075688772,0.32,0.3333,0.1343,0.93
1.4142135623730951,0.3,0.3182,0.0896,1.0
5.0990195135927845,0.3,0.3182,0.0896,1.0
9.433981132056603,0.32,0.3182,0.194,0.93
15.231546211727817,0.32,0.3333,0.1343,0.93
22.135943621178654,0.32,0.3333,0.1343,0.93
15.968719422671311,0.32,0.3333,0.0896,0.87
10.770329614269007,0.32,0.3333,0.0896,0.93
12.36931687685298,0.34,0.3333,0.1343,0.87
13.228756555322953,0.34,0.3333,0.1642,0.87
14.247806848775006,0.34,0.3333,0.1642,0.87
13.152946437965905,0.36,0.3485,0.2239,0.81
14.422205101855956,0.4,0.4091,0.1642,0.71
16.673332000533065,0.4,0.4091,0.1343,0.71
22.693611435820433,0.42,0.4242,0.0896,0.67
20.566963801203133,0.4,0.4091,0.0896,0.62
18.193405398660254,0.44,0.4394,0.0896,0.51
15.132745950421556,0.32,0.3485,0.0,0.76
13.114877048604,0.36,0.3788,0.0,0.71
11.180339887498949,0.32,0.3485,0.0,0.81
9.9498743710662,0.32,0.3485,0.0,0.76
5.5677643628300215,0.26,0.303,0.0,0.93
3.605551275463989,0.3,0.2879,0.2239,0.7
2.449489742783178,0.28,0.2727,0.194,0.7
1.0,0.26,0.2576,0.194,0.75
2.0,0.26,0.2424,0.2836,0.7
5.744562646538029,0.26,0.2424,0.2836,0.7
9.38083151964686,0.24,0.2273,0.2239,0.73
16.0312195418814,0.24,0.2273,0.2239,0.75
22.64950330581225,0.24,0.2273,0.2537,0.7
15.362291495737216,0.24,0.2273,0.2537,0.7
11.874342087037917,0.26,0.2273,0.3284,0.7
12.529964086141668,0.3,0.2727,0.2985,0.61
13.892443989449804,0.32,0.3333,0.1343,0.53
14.560219778561036,0.34,0.3333,0.1343,0.49
12.649110640673518,0.34,0.3485,0.0896,0.49
12.449899597988733,0.36,0.3788,0.0,0.46
15.684387141358123,0.34,0.3333,0.1642,0.53
21.6794833886788,0.36,0.3485,0.1642,0.53
20.952326839756964,0.32,0.3333,0.1343,0.66
17.776388834631177,0.34,0.3636,0.0,0.53
15.329709716755891,0.32,0.3182,0.194,0.61
13.601470508735444,0.3,0.3333,0.0,0.65
10.63014581273465,0.3,0.3182,0.0896,0.65
8.12403840463596,0.28,0.3182,0.0,0.65
5.0,0.28,0.2879,0.1045,0.75
4.58257569495584,0.28,0.3182,0.0,0.75
2.6457513110645907,0.28,0.2727,0.1642,0.75
2.449489742783178,0.28,0.303,0.0896,0.75
1.7320508075688772,0.28,0.3182,0.0,0.75
5.291502622129181,0.3,0.3182,0.1045,0.75
9.38083151964686,0.28,0.3182,0.0,0.81
15.459624833740307,0.28,0.303,0.0896,0.81
23.021728866442675,0.28,0.303,0.0896,0.81
16.55294535724685,0.3,0.3333,0.0,0.81
10.392304845413264,0.3,0.303,0.1343,0.81
10.535653752852738,0.3,0.3182,0.1045,0.87
12.84523257866513,0.34,0.3333,0.1343,0.81
13.152946437965905,0.38,0.3939,0.0,0.71
11.313708498984761,0.4,0.4091,0.1045,0.71
12.806248474865697,0.42,0.4242,0.1045,0.71
14.966629547095765,0.4,0.4091,0.0896,0.71
20.322401432901575,0.42,0.4242,0.0,0.71
20.149441679609886,0.42,0.4242,0.0,0.71
17.69180601295413,0.4,0.4091,0.1045,0.76
14.966629547095765,0.4,0.4091,0.1343,0.82
13.856406460551018,0.4,0.4091,0.1045,0.76
11.916375287812984,0.38,0.3939,0.1045,0.82
9.539392014169456,0.4,0.4091,0.0,0.82
6.164414002968976,0.4,0.4091,0.2537,0.82
5.385164807134504,0.4,0.4091,0.2239,0.87
3.605551275463989,0.42,0.4242,0.1343,0.94
2.8284271247461903,0.42,0.4242,0.2836,0.94
2.0,0.4,0.4091,0.2985,1.0
4.898979485566356,0.42,0.4242,0.3284,0.94
8.48528137423857,0.42,0.4242,0.3284,1.0
11.575836902790225,0.42,0.4242,0.2985,1.0
14.832396974191326,0.5,0.4848,0.2836,0.88
10.344080432788601,0.5,0.4848,0.2836,0.88
11.224972160321824,0.48,0.4697,0.1642,1.0
10.246950765959598,0.48,0.4697,0.1343,0.94
13.416407864998739,0.5,0.4848,0.1642,0.88
14.177446878757825,0.5,0.4848,0.4627,0.59
13.2664991614216,0.5,0.4848,0.5522,0.55
14.035668847618199,0.48,0.4697,0.3284,0.51
16.34013463836819,0.44,0.4394,0.5522,0.51
20.54263858417414,0.42,0.4242,0.5821,0.5
19.570385790780925,0.4,0.4091,0.4925,0.5
15.84297951775486,0.36,0.3333,0.3881,0.5
12.609520212918492,0.34,0.303,0.3582,0.53
11.61895003862225,0.34,0.2879,0.5224,0.53
10.908712114635714,0.34,0.303,0.3881,0.49
9.273618495495704,0.32,0.2879,0.4179,0.49
8.306623862918075,0.3,0.2879,0.2836,0.52
7.615773105863909,0.3,0.303,0.1642,0.52
6.4031242374328485,0.26,0.303,0.0,0.6
4.123105625617661,0.26,0.2879,0.0896,0.6
2.8284271247461903,0.26,0.2576,0.1642,0.6
3.1622776601683795,0.24,0.2576,0.0896,0.75
3.872983346207417,0.24,0.2879,0.0,0.7
5.5677643628300215,0.22,0.2727,0.0,0.75
9.539392014169456,0.2,0.2273,0.0896,0.8
12.569805089976535,0.22,0.2727,0.0,0.8
13.820274961085254,0.26,0.2727,0.1343,0.7
17.204650534085253,0.3,0.303,0.1343,0.56
17.72004514666935,0.3,0.2879,0.2836,0.61
19.313207915827967,0.34,0.3182,0.2537,0.57
19.026297590440446,0.38,0.3939,0.3881,0.5
20.248456731316587,0.4,0.4091,0.3284,0.47
20.174241001832016,0.42,0.4242,0.3582,0.44
17.029386365926403,0.42,0.4242,0.3881,0.44
15.524174696260024,0.42,0.4242,0.2239,0.41
14.352700094407323,0.42,0.4242,0.5522,0.41
10.954451150103322,0.4,0.4091,0.3881,0.35
11.269427669584644,0.36,0.3333,0.3582,0.29
10.14889156509222,0.34,0.3333,0.194,0.34
9.219544457292887,0.32,0.3182,0.194,0.31
9.797958971132712,0.3,0.2879,0.2239,0.33
8.54400374531753,0.3,0.2727,0.3582,0.28
7.14142842854285,0.28,0.2576,0.3284,0.26
4.58257569495584,0.26,0.2576,0.194,0.28
2.23606797749979,0.24,0.2576,0.0,0.3
2.6457513110645907,0.2,0.2121,0.1343,0.51
2.23606797749979,0.2,0.2273,0.1045,0.4
3.4641016151377544,0.2,0.2121,0.1343,0.37
8.366600265340756,0.18,0.197,0.1343,0.4
10.535653752852738,0.18,0.197,0.1343,0.43
13.820274961085254,0.24,0.2424,0.1343,0.35
15.968719422671311,0.28,0.2727,0.2239,0.28
16.97056274847714,0.32,0.303,0.2239,0.26
17.776388834631177,0.32,0.303,0.2239,0.26
16.73320053068151,0.32,0.303,0.2537,0.26
17.60681686165901,0.36,0.3333,0.2836,0.25
17.944358444926362,0.36,0.3333,0.4179,0.21
15.297058540778355,0.36,0.3333,0.4179,0.21
12.96148139681572,0.34,0.303,0.3582,0.23
12.609520212918492,0.32,0.303,0.2537,0.29
10.535653752852738,0.3,0.2879,0.2239,0.39
8.306623862918075,0.3,0.2879,0.2836,0.33
8.0,0.32,0.2879,0.3881,0.26
5.0,0.3,0.2727,0.3284,0.33
3.1622776601683795,0.32,0.2879,0.4179,0.26
3.0,0.26,0.2273,0.3582,0.6
2.6457513110645907,0.24,0.2121,0.3582,0.48
2.0,0.24,0.2273,0.194,0.48
2.23606797749979,0.2,0.2121,0.1343,0.51
5.0990195135927845,0.2,0.2121,0.1343,0.51
8.94427190999916,0.22,0.2121,0.2537,0.44
15.0,0.22,0.2121,0.2836,0.44
22.20360331117452,0.2,0.197,0.2239,0.47
14.071247279470288,0.2,0.197,0.2239,0.47
9.219544457292887,0.22,0.2121,0.2836,0.41
9.9498743710662,0.26,0.2576,0.0,0.38
11.575836902790225,0.26,0.2273,0.3881,0.35
11.489125293076057,0.3,0.2879,0.194,0.31
10.723805294763608,0.32,0.3333,0.1343,0.24
11.74734012447073,0.32,0.3182,0.194,0.24
14.866068747318506,0.34,0.3333,0.194,0.25
20.92844953645635,0.36,0.3485,0.194,0.21
20.248456731316587,0.34,0.3333,0.1642,0.23
17.4928556845359,0.3,0.3182,0.1045,0.45
13.45362404707371,0.3,0.303,0.1642,0.39
12.727922061357855,0.3,0.303,0.1642,0.42
9.695359714832659,0.28,0.2727,0.2239,0.48
7.211102550927978,0.26,0.2576,0.194,0.6
3.872983346207417,0.28,0.2727,0.2537,0.52
2.8284271247461903,0.3,0.2727,0.2985,0.42
1.4142135623730951,0.3,0.2879,0.2239,0.42
1.4142135623730951,0.3,0.2879,0.2239,0.45
1.0,0.3,0.2879,0.194,0.49
4.69041575982343,0.3,0.2879,0.194,0.49
10.198039027185569,0.28,0.2727,0.1642,0.52
16.703293088490067,0.26,0.2576,0.194,0.6
22.627416997969522,0.26,0.2727,0.1045,0.6
16.15549442140351,0.3,0.2879,0.194,0.52
12.0,0.32,0.3182,0.194,0.57
11.789826122551595,0.4,0.4091,0.2836,0.37
13.92838827718412,0.4,0.4091,0.2985,0.43
14.071247279470288,0.46,0.4545,0.2239,0.36
12.649110640673518,0.5,0.4848,0.3284,0.29
13.30413469565007,0.54,0.5152,0.4478,0.26
17.52141546793523,0.54,0.5152,0.4478,0.26
23.643180835073778,0.54,0.5152,0.4179,0.26
22.40535650240808,0.54,0.5152,0.3582,0.24
18.110770276274835,0.5,0.4848,0.2836,0.29
15.427248620541512,0.4,0.4091,0.1045,0.58
12.84523257866513,0.46,0.4545,0.2985,0.33
11.357816691600547,0.44,0.4394,0.2985,0.35
7.937253933193772,0.44,0.4394,0.2537,0.38
5.5677643628300215,0.44,0.4394,0.2836,0.38
2.0,0.44,0.4394,0.2836,0.41
2.6457513110645907,0.44,0.4394,0.2836,0.44
1.7320508075688772,0.44,0.4394,0.194,0.44
1.0,0.4,0.4091,0.1642,0.5
4.242640687119285,0.4,0.4091,0.1642,0.5
8.18535277187245,0.4,0.4091,0.1642,0.54
14.422205101855956,0.38,0.3939,0.0896,0.62
22.80350850198276,0.36,0.3636,0.1045,0.73
16.61324772583615,0.36,0.3485,0.194,0.71
11.532562594670797,0.4,0.4091,0.1343,0.62
11.958260743101398,0.4,0.4091,0.1642,0.58
13.379088160259652,0.44,0.4394,0.1045,0.54
13.638181696985855,0.46,0.4545,0.2239,0.47
13.856406460551018,0.62,0.6212,0.2239,0.33
13.92838827718412,0.6,0.6212,0.2836,0.35
16.822603841260722,0.6,0.6212,0.2239,0.4
23.2163735324878,0.58,0.5455,0.194,0.43
22.93468988235943,0.56,0.5303,0.1642,0.46
18.303005217723125,0.54,0.5152,0.2836,0.52
16.24807680927192,0.52,0.5,0.1642,0.52
15.264337522473747,0.52,0.5,0.1642,0.52
11.832159566199232,0.5,0.4848,0.194,0.55
9.848857801796104,0.46,0.4545,0.0896,0.63
5.5677643628300215,0.46,0.4545,0.1343,0.59
4.123105625617661,0.46,0.4545,0.0,0.55
3.0,0.42,0.4242,0.1343,0.67
1.4142135623730951,0.42,0.4242,0.1343,0.67
1.0,0.4,0.4091,0.0896,0.82
4.358898943540674,0.4,0.4091,0.0,0.82
8.602325267042627,0.36,0.3788,0.0,0.9
14.317821063276353,0.36,0.3788,0.0,0.93
21.095023109728988,0.4,0.4091,0.0,0.87
15.0996688705415,0.38,0.3939,0.0,0.87
8.831760866327848,0.42,0.4242,0.1045,0.77
10.246950765959598,0.4,0.4091,0.2537,0.82
12.165525060596439,0.42,0.4242,0.0,0.82
11.704699910719626,0.42,0.4242,0.0,0.77
11.874342087037917,0.4,0.4091,0.1045,0.76
13.19090595827292,0.46,0.4545,0.1642,0.67
15.132745950421556,0.46,0.4545,0.2836,0.55
21.213203435596427,0.42,0.4242,0.4925,0.54
20.248456731316587,0.4,0.4091,0.4627,0.43
18.083141320025124,0.38,0.3939,0.5224,0.43
14.594519519326424,0.36,0.3182,0.5224,0.46
12.165525060596439,0.34,0.303,0.4179,0.46
10.44030650891055,0.32,0.2879,0.4179,0.49
7.810249675906654,0.32,0.303,0.2537,0.49
6.164414002968976,0.32,0.2879,0.3881,0.53
4.69041575982343,0.3,0.2727,0.3284,0.56
2.449489742783178,0.3,0.2879,0.2239,0.52
2.0,0.28,0.2576,0.2985,0.56
1.4142135623730951,0.26,0.2576,0.2239,0.6
4.123105625617661,0.26,0.2576,0.2239,0.6
9.38083151964686,0.24,0.2424,0.1642,0.65
15.033296378372908,0.24,0.2273,0.2239,0.65
21.0,0.24,0.2273,0.2239,0.65
16.431676725154983,0.24,0.2273,0.194,0.65
11.357816691600547,0.28,0.2576,0.2836,0.56
12.806248474865697,0.32,0.303,0.2985,0.53
14.696938456699069,0.34,0.3333,0.1343,0.46
14.071247279470288,0.36,0.3636,0.0,0.46
13.038404810405298,0.36,0.3485,0.2239,0.46
14.696938456699069,0.38,0.3939,0.0,0.4
17.635192088548397,0.4,0.4091,0.1045,0.37
22.090722034374522,0.4,0.4091,0.0896,0.37
19.621416870348583,0.38,0.3939,0.1343,0.4
16.34013463836819,0.34,0.3485,0.1045,0.49
12.767145334803704,0.34,0.3485,0.1045,0.49
11.575836902790225,0.34,0.3485,0.1045,0.49
10.908712114635714,0.34,0.3485,0.1045,0.49
8.774964387392123,0.26,0.2727,0.1045,0.7
9.273618495495704,0.26,0.2727,0.1045,0.7
6.557438524302,0.26,0.2727,0.1045,0.7
6.6332495807108,0.24,0.2576,0.0896,0.7
4.242640687119285,0.24,0.2879,0.0,0.75
2.449489742783178,0.24,0.2576,0.0896,0.81
2.0,0.24,0.2576,0.0896,0.81
2.23606797749979,0.22,0.2273,0.1343,0.87
5.291502622129181,0.24,0.2424,0.1343,0.87
9.486832980505138,0.24,0.2879,0.0,0.87
12.529964086141668,0.24,0.2424,0.1343,0.81
14.966629547095765,0.24,0.2576,0.1045,0.87
16.431676725154983,0.3,0.3333,0.0,0.7
17.320508075688775,0.3,0.3182,0.0896,0.7
17.378147196982766,0.3,0.2879,0.194,0.7
16.61324772583615,0.32,0.303,0.2239,0.66
17.46424919657298,0.32,0.303,0.2239,0.66
11.958260743101398,0.34,0.3333,0.1642,0.61
8.18535277187245,0.3,0.2879,0.194,0.7
8.0,0.28,0.2727,0.1642,0.75
8.94427190999916,0.26,0.2727,0.1343,0.87
8.774964387392123,0.24,0.2273,0.194,0.93
8.831760866327848,0.24,0.2424,0.1343,0.93
9.746794344808963,0.24,0.2576,0.0896,0.87
8.366600265340756,0.24,0.2424,0.1343,0.87
7.810249675906654,0.24,0.2424,0.1343,0.87
7.14142842854285,0.24,0.2576,0.1045,0.93
7.937253933193772,0.24,0.2576,0.1045,0.93
4.123105625617661,0.24,0.2576,0.0896,0.87
3.0,0.24,0.2424,0.1343,0.87
2.0,0.26,0.2576,0.194,0.81
2.0,0.26,0.2424,0.2537,0.7
4.0,0.24,0.2424,0.1642,0.75
7.874007874011811,0.24,0.2424,0.1642,0.75
9.591663046625438,0.24,0.2273,0.2239,0.7
12.165525060596439,0.26,0.2424,0.2836,0.65
13.490737563232042,0.26,0.2576,0.194,0.7
15.748015748023622,0.26,0.2576,0.194,0.65
16.55294535724685,0.28,0.2727,0.1642,0.61
15.588457268119896,0.3,0.303,0.1642,0.61
16.492422502470642,0.3,0.2879,0.2537,0.56
17.204650534085253,0.3,0.2879,0.2239,0.56
17.4928556845359,0.32,0.3182,0.1642,0.53
13.45362404707371,0.3,0.2879,0.2537,0.52
8.306623862918075,0.3,0.2879,0.2239,0.52
7.0710678118654755,0.28,0.2727,0.194,0.56
8.12403840463596,0.28,0.2879,0.1045,0.56
13.820274961085254,0.26,0.2727,0.1045,0.6
6.48074069840786,0.24,0.2424,0.1343,0.7
4.58257569495584,0.24,0.2424,0.1343,0.65
2.449489742783178,0.22,0.2576,0.0896,0.75
1.7320508075688772,0.22,0.2727,0.0,0.75
1.4142135623730951,0.18,0.2121,0.1045,0.8
4.123105625617661,0.18,0.2121,0.1045,0.8
8.48528137423857,0.16,0.1818,0.1045,0.86
15.297058540778355,0.16,0.1818,0.1045,0.86
21.071307505705477,0.16,0.1818,0.1343,0.86
16.64331697709324,0.18,0.2121,0.1045,0.8
10.770329614269007,0.22,0.2424,0.1045,0.75
10.770329614269007,0.26,0.2727,0.1343,0.7
12.24744871391589,0.32,0.3182,0.1642,0.61
11.874342087037917,0.38,0.3939,0.2239,0.4
11.832159566199232,0.4,0.4091,0.1642,0.35
13.076696830622021,0.42,0.4242,0.2836,0.32
15.0996688705415,0.4,0.4091,0.2537,0.43
20.73644135332772,0.4,0.4091,0.2537,0.43
20.904544960366874,0.38,0.3939,0.2239,0.43
17.05872210923198,0.36,0.3333,0.2537,0.43
14.177446878757825,0.34,0.3333,0.1642,0.46
12.409673645990857,0.32,0.3182,0.1642,0.57
9.327379053088816,0.3,0.303,0.1343,0.65
6.782329983125268,0.3,0.303,0.1343,0.65
4.795831523312719,0.3,0.2879,0.194,0.7
3.7416573867739413,0.28,0.2879,0.1343,0.61
2.0,0.3,0.3333,0.0,0.61
1.4142135623730951,0.3,0.3333,0.0,0.7
1.7320508075688772,0.3,0.3333,0.0,0.7
3.872983346207417,0.32,0.3333,0.0896,0.49
10.0,0.32,0.303,0.2985,0.45
17.291616465790582,0.32,0.3485,0.0,0.45
23.0,0.3,0.3182,0.0,0.49
17.0,0.32,0.3333,0.0,0.49
10.770329614269007,0.34,0.3333,0.1642,0.46
11.357816691600547,0.36,0.3485,0.194,0.46
13.114877048604,0.4,0.4091,0.3284,0.4
13.564659966250536,0.44,0.4394,0.2537,0.38
11.74734012447073,0.44,0.4394,0.2537,0.38
12.083045973594572,0.44,0.4394,0.194,0.38
16.61324772583615,0.44,0.4394,0.2537,0.35
22.561028345356956,0.44,0.4394,0.194,0.35
22.759613353482084,0.42,0.4242,0.194,0.38
18.384776310850235,0.38,0.3939,0.2239,0.43
14.560219778561036,0.36,0.3485,0.1343,0.5
13.784048752090222,0.34,0.3485,0.1045,0.61
10.862780491200215,0.32,0.3182,0.194,0.57
7.14142842854285,0.32,0.3333,0.1343,0.57
4.795831523312719,0.3,0.2879,0.2239,0.56
3.1622776601683795,0.28,0.2727,0.1642,0.61
1.0,0.26,0.303,0.0,0.65
1.0,0.26,0.303,0.0,0.65
1.0,0.24,0.2576,0.0896,0.7
4.47213595499958,0.24,0.2576,0.0896,0.7
9.899494936611665,0.24,0.2879,0.0,0.7
16.76305461424021,0.24,0.2576,0.1045,0.7
22.538855339169288,0.24,0.2273,0.2239,0.7
15.905973720586866,0.24,0.2576,0.1642,0.7
10.392304845413264,0.26,0.2576,0.2239,0.7
10.099504938362077,0.26,0.2576,0.2239,0.65
11.74734012447073,0.28,0.2576,0.2836,0.65
11.224972160321824,0.28,0.2879,0.1045,0.61
10.392304845413264,0.3,0.303,0.1642,0.56
7.3484692283495345,0.3,0.3182,0.1045,0.61
8.660254037844387,0.26,0.2727,0.1045,0.81
12.449899597988733,0.24,0.2576,0.1045,0.87
12.922847983320086,0.24,0.2576,0.1045,0.87
12.68857754044952,0.24,0.2576,0.1045,0.87
11.180339887498949,0.24,0.2424,0.1343,0.87
11.357816691600547,0.24,0.2273,0.194,0.87
9.899494936611665,0.24,0.2424,0.1343,0.87
7.745966692414834,0.24,0.2424,0.1642,0.87
5.0990195135927845,0.24,0.2424,0.1642,0.87
3.4641016151377544,0.24,0.2424,0.1343,0.87
1.4142135623730951,0.22,0.2273,0.1343,0.8
2.0,0.22,0.2121,0.2836,0.8
1.0,0.22,0.197,0.4478,0.75
4.242640687119285,0.2,0.1818,0.2836,0.75
8.717797887081348,0.2,0.1818,0.2836,0.75
16.34013463836819,0.2,0.197,0.2537,0.69
22.0,0.2,0.197,0.2537,0.64
15.427248620541512,0.2,0.197,0.2239,0.59
9.848857801796104,0.22,0.2121,0.2239,0.51
9.9498743710662,0.24,0.2273,0.2239,0.52
12.569805089976535,0.26,0.2273,0.3284,0.48
12.409673645990857,0.3,0.2727,0.3284,0.42
12.0,0.32,0.303,0.2985,0.39
11.575836902790225,0.32,0.303,0.2985,0.36
15.427248620541512,0.34,0.3333,0.0,0.36
19.974984355438178,0.34,0.3333,0.1343,0.34
20.42057785666214,0.34,0.3333,0.1642,0.31
17.175564037317667,0.32,0.3333,0.1045,0.33
14.106735979665885,0.32,0.3485,0.0,0.36
13.30413469565007,0.3,0.3182,0.0896,0.52
10.344080432788601,0.3,0.3333,0.0,0.56
9.16515138991168,0.3,0.3333,0.0,0.52
6.557438524302,0.28,0.303,0.0896,0.65
3.605551275463989,0.28,0.303,0.0896,0.61
4.0,0.26,0.2879,0.0896,0.52
2.23606797749979,0.26,0.2879,0.0896,0.56
1.4142135623730951,0.26,0.2879,0.0896,0.56
4.123105625617661,0.24,0.2273,0.2239,0.52
8.0,0.2,0.197,0.194,0.59
15.165750888103101,0.2,0.2121,0.1642,0.59
21.166010488516726,0.2,0.2121,0.1642,0.59
16.583123951777,0.22,0.2273,0.1642,0.55
11.135528725660043,0.26,0.2727,0.1343,0.48
12.36931687685298,0.28,0.2879,0.1045,0.45
13.2664991614216,0.3,0.303,0.1343,0.42
13.856406460551018,0.3,0.3182,0.0896,0.42
12.083045973594572,0.32,0.3333,0.0896,0.39
13.820274961085254,0.32,0.3333,0.1343,0.45
16.3707055437449,0.34,0.3182,0.2537,0.42
19.8997487421324,0.34,0.3333,0.194,0.42
18.947295321496416,0.3,0.303,0.1343,0.61
16.186414056238647,0.32,0.3485,0.0,0.57
12.288205727444508,0.32,0.3485,0.0,0.57
11.045361017187261,0.32,0.3333,0.0896,0.66
10.63014581273465,0.32,0.3485,0.0,0.66
8.06225774829855,0.3,0.3182,0.0896,0.7
7.280109889280518,0.3,0.303,0.1343,0.7
6.708203932499369,0.28,0.2879,0.1343,0.81
5.0990195135927845,0.26,0.2576,0.194,0.81
3.0,0.24,0.2273,0.2239,0.87
2.0,0.24,0.2273,0.2239,0.87
1.4142135623730951,0.22,0.2273,0.1642,0.93
3.0,0.22,0.2273,0.1343,0.93
4.358898943540674,0.22,0.2273,0.1343,0.93
8.831760866327848,0.22,0.2273,0.1343,0.93
9.486832980505138,0.22,0.2424,0.1045,0.93
12.884098726725126,0.22,0.2424,0.1045,0.93
13.527749258468683,0.24,0.2576,0.1045,0.81
14.866068747318506,0.26,0.2576,0.1642,0.81
15.329709716755891,0.26,0.2424,0.2836,0.81
15.588457268119896,0.26,0.2424,0.2537,0.81
11.135528725660043,0.3,0.2727,0.2985,0.61
12.083045973594572,0.22,0.197,0.4179,0.75
12.0,0.22,0.1818,0.4627,0.69
10.392304845413264,0.22,0.1818,0.6567,0.47
9.327379053088816,0.2,0.1515,0.5522,0.4
7.937253933193772,0.16,0.1212,0.5522,0.43
6.928203230275509,0.14,0.0758,0.6418,0.43
6.782329983125268,0.14,0.1061,0.3881,0.39
4.47213595499958,0.12,0.0758,0.4925,0.5
4.58257569495584,0.1,0.0758,0.3881,0.68
4.898979485566356,0.08,0.0455,0.4627,0.79
5.196152422706632,0.1,0.0606,0.5821,0.58
3.7416573867739413,0.1,0.0455,0.6866,0.46
1.0,0.1,0.0455,0.7164,0.46
1.7320508075688772,0.1,0.0758,0.3881,0.49
1.4142135623730951,0.1,0.0758,0.3881,0.49
4.242640687119285,0.08,0.0909,0.194,0.53
5.0990195135927845,0.08,0.0758,0.2537,0.53
7.937253933193772,0.1,0.0909,0.2985,0.49
9.539392014169456,0.12,0.1061,0.3582,0.42
11.135528725660043,0.12,0.1061,0.2985,0.42
11.832159566199232,0.14,0.0758,0.6418,0.39
11.74734012447073,0.16,0.1212,0.4478,0.4
10.535653752852738,0.16,0.1212,0.5224,0.4
12.449899597988733,0.16,0.1212,0.5522,0.4
12.806248474865697,0.2,0.1667,0.4627,0.34
9.327379053088816,0.18,0.1515,0.4179,0.37
9.797958971132712,0.16,0.1212,0.4627,0.4
8.94427190999916,0.16,0.1364,0.2836,0.4
7.54983443527075,0.14,0.1212,0.3284,0.42
6.0,0.14,0.1212,0.2985,0.43
5.291502622129181,0.14,0.1515,0.1642,0.43
4.795831523312719,0.14,0.1364,0.2239,0.43
3.0,0.14,0.1364,0.2239,0.46
2.449489742783178,0.12,0.1212,0.2239,0.5
2.0,0.14,0.1364,0.194,0.46
1.0,0.12,0.1515,0.1045,0.54
1.4142135623730951,0.12,0.1667,0.0896,0.54
4.123105625617661,0.1,0.1212,0.1343,0.58
8.48528137423857,0.1,0.1061,0.2239,0.54
13.96424004376894,0.1,0.1061,0.194,0.54
20.42057785666214,0.1,0.1212,0.1343,0.54
14.317821063276353,0.12,0.1364,0.194,0.5
8.426149773176359,0.14,0.1515,0.1343,0.5
9.486832980505138,0.22,0.2273,0.194,0.37
10.862780491200215,0.28,0.2576,0.3284,0.28
11.832159566199232,0.32,0.303,0.2239,0.22
11.61895003862225,0.34,0.3485,0.1045,0.23
12.449899597988733,0.36,0.3485,0.1343,0.27
14.52583904633395,0.36,0.3485,0.194,0.23
20.174241001832016,0.36,0.3485,0.194,0.23
20.12461179749811,0.34,0.3182,0.2537,0.25
16.217274740226856,0.34,0.3333,0.1343,0.25
14.628738838327793,0.3,0.303,0.1642,0.42
12.12435565298214,0.28,0.2879,0.1343,0.45
10.099504938362077,0.26,0.2727,0.1045,0.56
6.0,0.28,0.3182,0.0,0.41
3.7416573867739413,0.26,0.303,0.0,0.6
2.449489742783178,0.26,0.303,0.0,0.56
1.7320508075688772,0.28,0.3182,0.0,0.41
1.7320508075688772,0.26,0.303,0.0,0.52
1.4142135623730951,0.26,0.2727,0.1045,0.65
4.69041575982343,0.26,0.2727,0.1045,0.65
9.486832980505138,0.26,0.303,0.0,0.56
16.73320053068151,0.24,0.2576,0.0896,0.6
22.64950330581225,0.24,0.2879,0.0,0.7
16.186414056238647,0.26,0.2879,0.0896,0.56
9.899494936611665,0.26,0.2727,0.1343,0.6
10.583005244258363,0.3,0.303,0.1642,0.45
13.114877048604,0.3,0.2879,0.2239,0.52
13.152946437965905,0.36,0.3333,0.2537,0.4
11.135528725660043,0.4,0.4091,0.2239,0.4
12.041594578792296,0.42,0.4242,0.4478,0.38
16.30950643030009,0.42,0.4242,0.2985,0.35
22.869193252058544,0.42,0.4242,0.3582,0.38
20.149441679609886,0.38,0.3939,0.2985,0.46
16.76305461424021,0.36,0.3485,0.1642,0.5
13.564659966250536,0.38,0.3939,0.1343,0.46
10.44030650891055,0.36,0.3636,0.1045,0.5
8.774964387392123,0.36,0.3636,0.1045,0.5
7.54983443527075,0.36,0.3636,0.0896,0.5
4.69041575982343,0.32,0.3485,0.0,0.57
2.23606797749979,0.34,0.3636,0.0,0.53
2.0,0.3,0.3333,0.0,0.61
1.7320508075688772,0.28,0.3182,0.0,0.75
1.0,0.28,0.2879,0.1045,0.7
5.0,0.28,0.2879,0.1045,0.7
9.746794344808963,0.3,0.303,0.1343,0.61
17.916472867168917,0.3,0.2879,0.194,0.65
22.693611435820433,0.32,0.2879,0.3582,0.61
15.198684153570664,0.32,0.303,0.3284,0.61
10.954451150103322,0.34,0.303,0.2985,0.57
11.74734012447073,0.36,0.3333,0.2836,0.53
12.767145334803704,0.38,0.3939,0.3881,0.46
13.038404810405298,0.4,0.4091,0.2836,0.43
11.575836902790225,0.42,0.4242,0.3582,0.41
13.076696830622021,0.42,0.4242,0.2239,0.41
15.198684153570664,0.42,0.4242,0.194,0.38
22.06807649071391,0.42,0.4242,0.194,0.38
21.633307652783937,0.4,0.4091,0.2239,0.4
17.635192088548397,0.38,0.3939,0.1642,0.43
14.52583904633395,0.36,0.3485,0.1642,0.46
13.341664064126334,0.34,0.3333,0.1642,0.53
